chr2R	8692405	low-redundant	7mer-a1	24
chr2R	8692660	high-redundant	7mer-a1	389
chr2R	8692661	high-redundant	7mer-a1	175
chr2R	8692730	low-redundant	8mer	12
chr2R	8692801	low-redundant	7mer-a1	8
chr2R	8692927	miR->non-TF	7mer-a1	2
chr2R	8693220	high-redundant	7mer-m8	4
chr2R	8693251	high-redundant	7mer-m8	10
chr2R	8693272	high-redundant	7mer-a1	12
chr2R	8693458	high-redundant	8mer	321
chr2R	8693623	miR->non-TF	7mer-a1	387
chr2R	8693625	miR->non-TF	7mer-a1	392
chr2R	8693627	miR->non-TF	7mer-a1	388
chr2R	8693629	miR->non-TF	7mer-a1	390
chr2R	8693710	miR->non-TF	7mer-m8	377
chr2R	8693712	miR->non-TF	7mer-m8	12
chr2R	8704437	low-redundant	8mer	2
chr2R	8704437	low-redundant	7mer-a1	2
chr2R	8704438	low-redundant	8mer	2
chr2R	8704438	low-redundant	7mer-a1	2
chr2R	8704440	low-redundant	8mer	4
chr2R	8704440	low-redundant	7mer-a1	4
chr2R	8706422	high-redundant	7mer-m8	6
chr2R	8706473	high-redundant	7mer-a1	2
chr2R	8706481	high-redundant	7mer-a1	16
chr2R	8706714	high-redundant	7mer-m8	244
chr2R	8714586	low-redundant	7mer-m8	66
chr2R	8714597	low-redundant	7mer-a1	382
chr2R	8714794	miR->non-TF	8mer	88
chr2R	8715064	low-redundant	7mer-m8	44
chr2R	8717597	low-redundant	7mer-a1	2
chr2R	8718118	low-redundant	8mer	7
chr2R	8728501	miR->non-TF	7mer-m8	2
chr2R	8728703	miR->non-TF	7mer-m8	2
chr2R	8728739	low-redundant	7mer-a1	29
chr2R	8728739	low-redundant	8mer	29
chr2R	8728740	low-redundant	7mer-a1	29
chr2R	8728740	low-redundant	8mer	29
chr2R	8728813	low-redundant	7mer-a1	2
chr2R	8728882	low-redundant	7mer-a1	4
chr2R	8729629	miR->non-TF	8mer	2
chr2R	8729648	non-redundant	7mer-m8	15
chr2R	8737695	low-redundant	7mer-a1	10
chr2R	8759543	miR->non-TF	7mer-a1	11
chr2R	8793845	low-redundant	7mer-a1	2
chr2R	8793931	low-redundant	7mer-m8	2
chr2R	8852729	high-redundant	7mer-m8	6
chr2R	8852792	miR->non-TF	7mer-m8	6
chr2R	8853580	high-redundant	7mer-m8	159
chr2R	8853640	high-redundant	7mer-m8	12
chr2R	8853668	high-redundant	7mer-a1	2
chr2R	8854707	high-redundant	7mer-a1	2
chr2R	8854729	high-redundant	7mer-a1	4
chr2R	8887934	low-redundant	7mer-a1	6
chr2R	8888304	high-redundant	7mer-m8	4
chr2R	8888746	high-redundant	7mer-a1	2
chr2R	8893324	low-redundant	7mer-m8	8
chr2R	8902935	high-redundant	7mer-a1	10
chr2R	8903643	high-redundant	7mer-a1	3
chr2R	8903719	high-redundant	7mer-m8	29
chr2R	8903719	high-redundant	7mer-a1	29
chr2R	8904048	high-redundant	8mer	388
chr2R	8904580	high-redundant	7mer-m8	392
chr2R	8917768	high-redundant	7mer-m8	2
chr2R	8918133	high-redundant	8mer	36
chr2R	8918273	high-redundant	7mer-m8	2
chr2R	8919007	low-redundant	7mer-m8	50
chr2R	8920291	miR->non-TF	7mer-a1	392
chr2R	8924794	low-redundant	7mer-a1	392
chr2R	8924796	low-redundant	7mer-a1	390
chr2R	8924841	low-redundant	7mer-a1	2
chr2R	8924842	low-redundant	7mer-a1	2
chr2R	8925192	miR->non-TF	7mer-a1	17
chr2R	8926685	low-redundant	7mer-m8	6
chr2R	8926967	low-redundant	7mer-a1	1
chr2R	8926968	low-redundant	7mer-a1	2
chr2R	8927029	miR->non-TF	7mer-m8	4
chr2R	8933241	high-redundant	8mer	2
chr2R	8933287	miR->non-TF	7mer-a1	348
chr2R	8933550	high-redundant	7mer-m8	10
chr2R	8933641	high-redundant	7mer-m8	2
chr2R	8933646	high-redundant	7mer-m8	19
chr2R	8933675	miR->non-TF	7mer-m8	70
chr2R	8934398	low-redundant	7mer-a1	291
chr2R	8934401	low-redundant	7mer-a1	18
chr2R	8941053	low-redundant	8mer	4
chr2R	8944546	miR->non-TF	7mer-a1	46
chr2R	8944595	low-redundant	7mer-a1	1
chr2R	8944598	low-redundant	7mer-a1	6
chr2R	8944615	low-redundant	8mer	388
chr2R	8944879	miR->non-TF	7mer-m8	392
chr2R	8947998	low-redundant	8mer	390
chr2R	8948279	low-redundant	7mer-m8	392
chr2R	8952147	low-redundant	7mer-m8	2
chr2R	8952215	miR->non-TF	7mer-m8	326
chr2R	8960553	miR->non-TF	8mer	2
chr2R	8961437	high-redundant	7mer-m8	16
chr2R	8961631	high-redundant	7mer-a1	12
chr2R	8961804	high-redundant	7mer-a1	2
chr2R	8963184	low-redundant	7mer-a1	2
chr2R	8993497	low-redundant	7mer-m8	2
chr2R	8993498	low-redundant	7mer-m8	2
chr2R	9007270	miR->non-TF	8mer	392
chr2R	9007321	low-redundant	7mer-a1	4
chr2R	9039733	miR->non-TF	7mer-a1	370
chr2R	9042346	low-redundant	7mer-m8	338
chr2R	9042350	low-redundant	7mer-m8	6
chr2R	9044891	high-redundant	7mer-m8	392
chr2R	9044938	high-redundant	7mer-a1	376
chr2R	9045211	miR->non-TF	7mer-m8	52
chr2R	9045452	high-redundant	7mer-m8	2
chr2R	9045452	high-redundant	8mer	2
chr2R	9045509	high-redundant	7mer-m8	8
chr2R	9045646	high-redundant	7mer-a1	392
chr2R	9045785	high-redundant	7mer-m8	2
chr2R	9045965	miR->non-TF	7mer-m8	4
chr2R	9046062	high-redundant	7mer-a1	392
chr2R	9046132	high-redundant	7mer-m8	2
chr2R	9046258	high-redundant	8mer	2
chr2R	9047717	high-redundant	7mer-a1	2
chr2R	9084611	non-redundant	7mer-a1	392
chr2R	9085507	low-redundant	7mer-m8	22
chr2R	9089819	non-redundant	7mer-a1	2
chr2R	9089819	miR->non-TF	8mer	2
chr2R	9096581	miR->non-TF	7mer-a1	2
chr2R	9096691	high-redundant	8mer	6
chr2R	9096691	high-redundant	7mer-m8	6
chr2R	9097005	high-redundant	7mer-m8	390
chr2R	9097162	high-redundant	7mer-m8	2
chr2R	9105599	high-redundant	7mer-m8	4
chr2R	9105725	high-redundant	7mer-a1	14
chr2R	9106251	miR->non-TF	7mer-m8	12
chr2R	9106307	high-redundant	7mer-m8	2
chr2R	9106343	high-redundant	7mer-m8	6
chr2R	9106662	high-redundant	7mer-a1	2
chr2R	9106779	high-redundant	7mer-m8	342
chr2R	9106819	high-redundant	7mer-a1	30
chr2R	9107048	high-redundant	8mer	2
chr2R	9107070	high-redundant	7mer-a1	2
chr2R	9107070	miR->non-TF	8mer	2
chr2R	9119219	miR->TF	8mer	6
chr2R	9123278	low-redundant	7mer-a1	22
chr2R	9123279	low-redundant	7mer-a1	392
chr2R	9123283	low-redundant	7mer-a1	72
chr2R	9123325	miR->non-TF	8mer	392
chr2R	9123387	high-redundant	8mer	6
chr2R	9123521	high-redundant	7mer-a1	68
chr2R	9123870	high-redundant	7mer-m8	2
chr2R	9124970	high-redundant	7mer-m8	7
chr2R	9124972	high-redundant	7mer-m8	7
chr2R	9125687	high-redundant	7mer-m8	6
chr2R	9125775	high-redundant	7mer-m8	6
chr2R	9127073	miR->non-TF	7mer-m8	40
chr2R	9135238	high-redundant	7mer-a1	4
chr2R	9135356	low-redundant	7mer-a1	392
chr2R	9135481	miR->non-TF	7mer-m8	6
chr2R	9141521	miR->non-TF	7mer-a1	358
chr2R	9141723	miR->non-TF	7mer-a1	10
chr2R	9142111	low-redundant	8mer	2
chr2R	9142111	miR->non-TF	7mer-m8	2
chr2R	9142117	low-redundant	8mer	370
chr2R	9148250	miR->non-TF	7mer-a1	2
chr2R	9148368	low-redundant	7mer-a1	392
chr2R	9158195	miR->non-TF	7mer-a1	2
chr2R	9158214	low-redundant	7mer-m8	94
chr2R	9158539	low-redundant	8mer	2
chr2R	9158542	low-redundant	8mer	2
chr2R	9162182	miR->non-TF	7mer-m8	2
chr2R	9162308	low-redundant	8mer	2
chr2R	9162497	miR->non-TF	7mer-m8	4
chr2R	9162531	miR->non-TF	7mer-a1	16
chr2R	9165588	high-redundant	7mer-m8	388
chr2R	9166000	high-redundant	7mer-a1	384
chr2R	9166728	high-redundant	7mer-m8	392
chr2R	9168033	low-redundant	7mer-m8	388
chr2R	9187004	miR->non-TF	7mer-a1	2
chr2R	9187004	high-redundant	7mer-a1	2
chr2R	9187179	miR->non-TF	7mer-m8	66
chr2R	9187179	high-redundant	7mer-m8	66
chr2R	9187180	miR->non-TF	7mer-m8	374
chr2R	9187180	high-redundant	7mer-m8	374
chr2R	9187182	miR->non-TF	7mer-m8	10
chr2R	9187182	high-redundant	7mer-m8	10
chr2R	9187695	miR->non-TF	7mer-a1	386
chr2R	9187695	high-redundant	7mer-a1	386
chr2R	9188999	high-redundant	7mer-m8	2
chr2R	9191473	high-redundant	7mer-a1	10
chr2R	9191474	high-redundant	7mer-a1	4
chr2R	9204529	high-redundant	8mer	22
chr2R	9204597	high-redundant	7mer-m8	2
chr2R	9204661	high-redundant	8mer	1
chr2R	9209444	miR->non-TF	7mer-m8	392
chr2R	9209626	low-redundant	7mer-a1	392
chr2R	9228702	high-redundant	7mer-a1	4
chr2R	9239683	low-redundant	7mer-a1	4
chr2R	9239683	miR->non-TF	7mer-m8	4
chr2R	9242118	non-redundant	7mer-a1	388
chr2R	9242121	non-redundant	7mer-a1	6
chr2R	9242122	non-redundant	7mer-a1	10
chr2R	9244349	non-redundant	7mer-m8	4
chr2R	9252815	miR->non-TF	7mer-a1	12
chr2R	9253023	low-redundant	7mer-m8	6
chr2R	9253190	low-redundant	8mer	4
chr2R	9253405	high-redundant	7mer-a1	388
chr2R	9253406	high-redundant	7mer-a1	388
chr2R	9253407	high-redundant	7mer-a1	390
chr2R	9253408	high-redundant	7mer-a1	392
chr2R	9253937	high-redundant	7mer-m8	2
chr2R	9285146	non-redundant	7mer-a1	16
chr2R	9285162	miR->non-TF	8mer	376
chr2R	9285164	miR->non-TF	8mer	20
chr2R	9288477	miR->non-TF	7mer-a1	12
chr2R	9288492	miR->non-TF	7mer-m8	18
chr2R	9289016	low-redundant	7mer-a1	2
chr2R	9300060	high-redundant	8mer	2
chr2R	9300149	miR->non-TF	7mer-a1	10
chr2R	9300357	high-redundant	7mer-m8	2
chr2R	9300485	high-redundant	7mer-a1	3
chr2R	9300625	miR->non-TF	8mer	6
chr2R	9300777	high-redundant	7mer-m8	2
chr2R	9300967	high-redundant	7mer-a1	260
chr2R	9301590	miR->non-TF	7mer-m8	376
chr2R	9301902	miR->non-TF	7mer-m8	54
chr2R	9301908	miR->non-TF	7mer-m8	305
chr2R	9302357	high-redundant	7mer-m8	392
chr2R	9302358	high-redundant	7mer-m8	392
chr2R	9302377	high-redundant	7mer-a1	390
chr2R	9302417	high-redundant	7mer-a1	392
chr2R	9302426	high-redundant	7mer-m8	390
chr2R	9302556	high-redundant	7mer-m8	2
chr2R	9302592	high-redundant	7mer-m8	3
chr2R	9302754	high-redundant	7mer-m8	392
chr2R	9303115	high-redundant	7mer-a1	4
chr2R	9303239	miR->non-TF	7mer-a1	2
chr2R	9303688	high-redundant	7mer-a1	2
chr2R	9303688	high-redundant	7mer-m8	2
chr2R	9309950	high-redundant	7mer-a1	2
chr2R	9310209	high-redundant	7mer-m8	274
chr2R	9310239	miR->non-TF	8mer	202
chr2R	9310268	high-redundant	8mer	388
chr2R	9310269	high-redundant	8mer	388
chr2R	9310271	high-redundant	8mer	6
chr2R	9310537	high-redundant	8mer	390
chr2R	9310815	high-redundant	7mer-m8	2
chr2R	9310815	high-redundant	8mer	2
chr2R	9310817	high-redundant	8mer	20
chr2R	9311000	miR->non-TF	8mer	2
chr2R	9311145	high-redundant	7mer-a1	2
chr2R	9311561	high-redundant	7mer-a1	2
chr2R	9311657	high-redundant	7mer-m8	2
chr2R	9311735	miR->non-TF	7mer-a1	390
chr2R	9312001	high-redundant	7mer-m8	4
chr2R	9312392	high-redundant	8mer	6
chr2R	9312447	high-redundant	7mer-m8	2
chr2R	9317346	high-redundant	7mer-m8	8
chr2R	9317347	high-redundant	7mer-m8	8
chr2R	9346651	high-redundant	7mer-a1	392
chr2R	9347061	miR->non-TF	8mer	6
chr2R	9347062	miR->non-TF	8mer	6
chr2R	9347733	high-redundant	7mer-a1	2
chr2R	9347773	high-redundant	7mer-a1	2
chr2R	9348011	miR->non-TF	7mer-a1	2
chr2R	9348184	high-redundant	8mer	18
chr2R	9348185	high-redundant	8mer	2
chr2R	9348510	high-redundant	7mer-a1	8
chr2R	9348591	miR->non-TF	7mer-m8	330
chr2R	9348809	miR->non-TF	8mer	4
chr2R	9348819	high-redundant	8mer	14
chr2R	9362596	low-redundant	7mer-a1	388
chr2R	9395281	non-redundant	7mer-a1	390
chr2R	9396328	miR->non-TF	8mer	273
chr2R	9396335	non-redundant	7mer-m8	33
chr2R	9396336	non-redundant	7mer-m8	4
chr2R	9399761	non-redundant	7mer-a1	388
chr2R	9400603	low-redundant	7mer-a1	52
chr2R	9400696	low-redundant	7mer-a1	2
chr2R	9400839	low-redundant	7mer-m8	392
chr2R	9400842	low-redundant	7mer-m8	392
chr2R	9422002	miR->non-TF	7mer-m8	146
chr2R	9422042	low-redundant	7mer-a1	292
chr2R	9422043	low-redundant	7mer-a1	388
chr2R	9422149	low-redundant	7mer-a1	7
chr2R	9425815	miR->non-TF	7mer-a1	2
chr2R	9425855	low-redundant	7mer-m8	10
chr2R	9425885	miR->non-TF	8mer	22
chr2R	9426167	low-redundant	7mer-a1	390
chr2R	9426170	low-redundant	7mer-a1	391
chr2R	9433419	low-redundant	7mer-m8	12
chr2R	9433492	high-redundant	7mer-a1	392
chr2R	9433548	miR->non-TF	7mer-a1	2
chr2R	9433562	high-redundant	7mer-m8	392
chr2R	9433813	low-redundant	8mer	4
chr2R	9433813	miR->non-TF	7mer-a1	4
chr2R	9433818	low-redundant	8mer	31
chr2R	9433818	miR->non-TF	7mer-a1	31
chr2R	9433980	high-redundant	7mer-m8	386
chr2R	9434289	miR->non-TF	8mer	326
chr2R	9434733	high-redundant	7mer-a1	2
chr2R	9434734	high-redundant	7mer-a1	2
chr2R	9434829	high-redundant	7mer-a1	386
chr2R	9434854	high-redundant	8mer	384
chr2R	9434902	high-redundant	7mer-a1	390
chr2R	9503182	low-redundant	8mer	6
chr2R	9503183	low-redundant	8mer	2
chr2R	9537476	high-redundant	7mer-m8	380
chr2R	9537650	high-redundant	8mer	20
chr2R	9537651	high-redundant	8mer	16
chr2R	9537816	high-redundant	8mer	2
chr2R	9538325	high-redundant	8mer	2
chr2R	9538447	high-redundant	7mer-m8	2
chr2R	9538459	high-redundant	7mer-a1	14
chr2R	9538895	high-redundant	7mer-a1	4
chr2R	9538902	high-redundant	7mer-a1	2
chr2R	9539628	high-redundant	7mer-m8	2
chr2R	9540956	high-redundant	7mer-m8	5
chr2R	9541092	high-redundant	7mer-m8	2
chr2R	9542342	high-redundant	7mer-a1	32
chr2R	9542343	high-redundant	7mer-a1	2
chr2R	9542344	high-redundant	7mer-a1	2
chr2R	9542344	miR->non-TF	7mer-m8	2
chr2R	9542439	high-redundant	7mer-a1	22
chr2R	9542775	high-redundant	8mer	79
chr2R	9542849	miR->non-TF	8mer	2
chr2R	9543101	high-redundant	7mer-m8	159
chr2R	9543105	high-redundant	7mer-m8	23
chr2R	9543401	miR->non-TF	7mer-a1	65
chr2R	9543695	high-redundant	7mer-m8	4
chr2R	9544201	miR->non-TF	7mer-m8	2
chr2R	9544811	high-redundant	7mer-m8	262
chr2R	9544900	high-redundant	7mer-a1	380
chr2R	9544908	high-redundant	7mer-m8	372
chr2R	9545026	miR->non-TF	7mer-m8	2
chr2R	9567228	high-redundant	7mer-m8	2
chr2R	9567231	high-redundant	7mer-m8	4
chr2R	9567746	miR->non-TF	7mer-a1	3
chr2R	9586099	low-redundant	7mer-a1	5
chr2R	9586181	low-redundant	7mer-a1	8
chr2R	9592612	low-redundant	7mer-a1	273
chr2R	9599465	non-redundant	7mer-a1	56
chr2R	9607042	low-redundant	8mer	6
chr2R	9607063	low-redundant	8mer	22
chr2R	9608261	low-redundant	7mer-m8	18
chr2R	9608288	low-redundant	8mer	388
chr2R	9608793	high-redundant	7mer-m8	68
chr2R	9609826	high-redundant	7mer-a1	390
chr2R	9611422	high-redundant	7mer-a1	4
chr2R	9611423	high-redundant	7mer-a1	14
chr2R	9611425	high-redundant	7mer-a1	14
chr2R	9611503	high-redundant	7mer-a1	51
chr2R	9611503	high-redundant	8mer	51
chr2R	9611983	miR->non-TF	7mer-m8	4
chr2R	9688682	low-redundant	7mer-a1	2
chr2R	9705906	low-redundant	7mer-a1	381
chr2R	9705921	low-redundant	7mer-a1	24
chr2R	9706022	low-redundant	7mer-a1	382
chr2R	9706069	low-redundant	7mer-a1	2
chr2R	9706071	low-redundant	7mer-a1	164
chr2R	9707471	low-redundant	7mer-a1	388
chr2R	9707471	miR->non-TF	8mer	388
chr2R	9715635	miR->non-TF	7mer-a1	4
chr2R	9716298	low-redundant	7mer-a1	388
chr2R	9716344	low-redundant	7mer-m8	4
chr2R	9756846	high-redundant	7mer-m8	56
chr2R	9756846	high-redundant	7mer-a1	56
chr2R	9756846	high-redundant	7mer-m8	56
chr2R	9756850	high-redundant	7mer-m8	8
chr2R	9757182	high-redundant	7mer-m8	14
chr2R	9757205	miR->non-TF	7mer-a1	2
chr2R	9765465	non-redundant	7mer-m8	38
chr2R	9811182	high-redundant	7mer-m8	388
chr2R	9811260	high-redundant	7mer-m8	4
chr2R	9838596	low-redundant	7mer-a1	6
chr2R	9838596	low-redundant	8mer	6
chr2R	9845375	low-redundant	7mer-m8	8
chr2R	9866650	low-redundant	7mer-a1	2
chr2R	9876518	high-redundant	7mer-a1	2
chr2R	9876518	miR->TF	7mer-m8	2
chr2R	9882703	miR->non-TF	7mer-m8	2
chr2R	9884008	high-redundant	7mer-a1	6
chr2R	9899061	high-redundant	7mer-a1	8
chr2R	9914124	miR->non-TF	8mer	6
chr2R	9916640	high-redundant	7mer-m8	392
chr2R	9962863	low-redundant	7mer-m8	116
chr2R	9962931	low-redundant	7mer-m8	6
chr2R	9963130	low-redundant	7mer-a1	352
chr2R	9963132	low-redundant	7mer-a1	22
chr2R	9972771	non-redundant	7mer-a1	2
chr2R	9994104	high-redundant	7mer-a1	2
chr2R	9994622	miR->non-TF	7mer-m8	313
chr2R	9994727	high-redundant	7mer-a1	392
chr2R	9995076	high-redundant	7mer-a1	2
chr2R	9995252	high-redundant	7mer-m8	2
chr2R	9995583	high-redundant	7mer-a1	4
chr2R	10028702	high-redundant	7mer-m8	12
chr2R	10029571	high-redundant	7mer-a1	3
chr2R	10029603	high-redundant	8mer	2
chr2R	10029607	high-redundant	8mer	2
chr2R	10029643	high-redundant	7mer-m8	392
chr2R	10029748	high-redundant	7mer-a1	41
chr2R	10029772	high-redundant	7mer-a1	390
chr2R	10030141	miR->non-TF	7mer-a1	3
chr2R	10030490	high-redundant	7mer-a1	388
chr2R	10034741	low-redundant	8mer	22
chr2R	10034741	miR->non-TF	7mer-a1	22
chr2R	10034817	miR->non-TF	7mer-a1	392
chr2R	10034988	low-redundant	7mer-m8	2
chr2R	10035020	miR->non-TF	7mer-a1	17
chr2R	10035105	low-redundant	7mer-a1	2
chr2R	10035241	low-redundant	7mer-m8	2
chr2R	10035242	low-redundant	7mer-m8	64
chr2R	10035247	low-redundant	7mer-m8	2
chr2R	10035280	high-redundant	7mer-a1	390
chr2R	10035631	miR->non-TF	7mer-m8	8
chr2R	10036303	miR->non-TF	7mer-m8	392
chr2R	10036307	miR->non-TF	7mer-m8	4
chr2R	10036406	high-redundant	8mer	2
chr2R	10036686	high-redundant	7mer-a1	6
chr2R	10036790	high-redundant	7mer-a1	2
chr2R	10036903	high-redundant	7mer-m8	2
chr2R	10036909	high-redundant	8mer	28
chr2R	10063220	high-redundant	7mer-m8	1
chr2R	10063220	high-redundant	8mer	1
chr2R	10063490	low-redundant	7mer-a1	2
chr2R	10063553	high-redundant	7mer-a1	2
chr2R	10063553	high-redundant	7mer-m8	2
chr2R	10063553	miR->non-TF	7mer-m8	2
chr2R	10063555	high-redundant	7mer-a1	18
chr2R	10063555	high-redundant	7mer-m8	18
chr2R	10063555	miR->non-TF	7mer-m8	18
chr2R	10063556	high-redundant	7mer-a1	376
chr2R	10063556	high-redundant	7mer-m8	376
chr2R	10063556	miR->non-TF	7mer-m8	376
chr2R	10063718	high-redundant	7mer-m8	89
chr2R	10063718	low-redundant	7mer-m8	89
chr2R	10084365	low-redundant	7mer-m8	22
chr2R	10084365	low-redundant	7mer-a1	22
chr2R	10084365	miR->non-TF	7mer-a1	22
chr2R	10084366	low-redundant	7mer-m8	18
chr2R	10084366	low-redundant	7mer-a1	18
chr2R	10084366	miR->non-TF	7mer-a1	18
chr2R	10085516	low-redundant	7mer-m8	180
chr2R	10085518	low-redundant	7mer-m8	325
chr2R	10085548	miR->non-TF	7mer-m8	3
chr2R	10085600	miR->non-TF	7mer-a1	2
chr2R	10095342	high-redundant	8mer	90
chr2R	10095343	high-redundant	8mer	388
chr2R	10095396	miR->non-TF	7mer-m8	382
chr2R	10095910	high-redundant	8mer	392
chr2R	10095914	high-redundant	8mer	392
chr2R	10098188	low-redundant	7mer-a1	6
chr2R	10098353	low-redundant	7mer-m8	6
chr2R	10098356	low-redundant	7mer-m8	2
chr2R	10098398	low-redundant	7mer-m8	4
chr2R	10108046	miR->non-TF	7mer-a1	16
chr2R	10117058	high-redundant	8mer	22
chr2R	10117105	miR->non-TF	7mer-a1	2
chr2R	10117150	high-redundant	8mer	4
chr2R	10121322	miR->non-TF	8mer	2
chr2R	10121512	low-redundant	7mer-a1	114
chr2R	10121551	low-redundant	7mer-a1	2
chr2R	10127146	miR->non-TF	7mer-a1	384
chr2R	10127180	miR->non-TF	7mer-m8	6
chr2R	10127180	miR->non-TF	7mer-a1	6
chr2R	10127182	miR->non-TF	7mer-m8	276
chr2R	10127182	miR->non-TF	7mer-a1	276
chr2R	10127279	miR->non-TF	7mer-a1	388
chr2R	10127544	miR->non-TF	7mer-m8	373
chr2R	10128800	miR->non-TF	8mer	6
chr2R	10136871	miR->non-TF	7mer-m8	4
chr2R	10139080	low-redundant	7mer-m8	70
chr2R	10139093	low-redundant	8mer	4
chr2R	10145936	low-redundant	7mer-m8	384
chr2R	10156052	low-redundant	7mer-a1	6
chr2R	10197618	low-redundant	7mer-m8	1
chr2R	10197620	low-redundant	7mer-m8	56
chr2R	10204232	high-redundant	7mer-a1	9
chr2R	10204404	high-redundant	7mer-a1	388
chr2R	10206401	miR->TF	7mer-a1	392
chr2R	10206401	miR->non-TF	7mer-a1	392
chr2R	10206621	high-redundant	7mer-a1	392
chr2R	10207225	high-redundant	7mer-m8	2
chr2R	10207441	miR->TF	7mer-m8	315
chr2R	10207441	miR->non-TF	7mer-m8	315
chr2R	10207441	miR->TF	7mer-a1	315
chr2R	10207441	miR->non-TF	7mer-a1	315
chr2R	10208751	high-redundant	7mer-m8	2
chr2R	10209133	high-redundant	7mer-m8	2
chr2R	10209553	high-redundant	7mer-m8	355
chr2R	10223188	high-redundant	7mer-a1	390
chr2R	10232353	high-redundant	8mer	388
chr2R	10232610	high-redundant	7mer-a1	3
chr2R	10232657	miR->non-TF	7mer-m8	5
chr2R	10233072	high-redundant	7mer-m8	11
chr2R	10233559	high-redundant	7mer-m8	2
chr2R	10245085	low-redundant	7mer-a1	351
chr2R	10245089	low-redundant	7mer-a1	7
chr2R	10245763	low-redundant	7mer-m8	48
chr2R	10246213	low-redundant	7mer-m8	36
chr2R	10246216	low-redundant	7mer-m8	11
chr2R	10246235	low-redundant	7mer-m8	62
chr2R	10246237	low-redundant	7mer-m8	56
chr2R	10255261	high-redundant	7mer-a1	2
chr2R	10260990	low-redundant	8mer	392
chr2R	10269023	low-redundant	7mer-m8	2
chr2R	10269026	low-redundant	7mer-m8	2
chr2R	10306649	low-redundant	7mer-a1	392
chr2R	10306790	low-redundant	8mer	2
chr2R	10307030	miR->non-TF	7mer-m8	392
chr2R	10307047	miR->non-TF	7mer-a1	392
chr2R	10307052	miR->non-TF	7mer-a1	354
chr2R	10311124	low-redundant	8mer	1
chr2R	10320049	low-redundant	7mer-m8	2
chr2R	10321912	low-redundant	7mer-a1	2
chr2R	10321915	low-redundant	7mer-a1	2
chr2R	10321918	low-redundant	7mer-a1	2
chr2R	10322043	low-redundant	7mer-m8	4
chr2R	10322092	miR->non-TF	8mer	283
chr2R	10322586	miR->non-TF	7mer-a1	2
chr2R	10323083	high-redundant	7mer-a1	6
chr2R	10351561	miR->non-TF	7mer-m8	116
chr2R	10352716	miR->non-TF	7mer-m8	16
chr2R	10352717	miR->non-TF	7mer-m8	2
chr2R	10353981	low-redundant	7mer-a1	2
chr2R	10353985	low-redundant	7mer-a1	10
chr2R	10353987	low-redundant	7mer-a1	2
chr2R	10355243	miR->non-TF	7mer-m8	2
chr2R	10355354	miR->non-TF	7mer-a1	2
chr2R	10355393	miR->non-TF	7mer-m8	2
chr2R	10356194	low-redundant	7mer-a1	378
chr2R	10356206	low-redundant	8mer	352
chr2R	10377346	miR->non-TF	7mer-m8	28
chr2R	10377655	miR->non-TF	7mer-m8	7
chr2R	10377740	low-redundant	8mer	90
chr2R	10377825	low-redundant	8mer	35
chr2R	10377828	low-redundant	8mer	1
chr2R	10377900	low-redundant	7mer-m8	390
chr2R	10377901	low-redundant	7mer-m8	390
chr2R	10420429	high-redundant	7mer-a1	8
chr2R	10420503	high-redundant	7mer-a1	152
chr2R	10420506	high-redundant	7mer-a1	12
chr2R	10420508	high-redundant	7mer-a1	12
chr2R	10420509	high-redundant	7mer-a1	152
chr2R	10420512	high-redundant	7mer-m8	1
chr2R	10420514	high-redundant	7mer-m8	8
chr2R	10420522	high-redundant	7mer-a1	14
chr2R	10420555	high-redundant	7mer-m8	8
chr2R	10420561	high-redundant	7mer-m8	4
chr2R	10420672	high-redundant	7mer-a1	4
chr2R	10420673	high-redundant	7mer-a1	20
chr2R	10420674	high-redundant	7mer-a1	20
chr2R	10420677	high-redundant	7mer-a1	67
chr2R	10435483	high-redundant	7mer-m8	4
chr2R	10435932	high-redundant	7mer-a1	2
chr2R	10436052	high-redundant	7mer-a1	390
chr2R	10436053	high-redundant	7mer-a1	2
chr2R	10436666	low-redundant	7mer-m8	219
chr2R	10449388	low-redundant	7mer-m8	8
chr2R	10449614	low-redundant	7mer-a1	2
chr2R	10449614	low-redundant	7mer-m8	2
chr2R	10463436	high-redundant	7mer-m8	382
chr2R	10463644	miR->non-TF	7mer-m8	392
chr2R	10463929	high-redundant	7mer-m8	390
chr2R	10463931	high-redundant	7mer-m8	392
chr2R	10463967	high-redundant	7mer-m8	5
chr2R	10464832	high-redundant	8mer	2
chr2R	10465004	high-redundant	7mer-m8	6
chr2R	10465007	high-redundant	7mer-m8	2
chr2R	10465598	high-redundant	7mer-a1	79
chr2R	10481703	low-redundant	7mer-m8	387
chr2R	10481832	low-redundant	8mer	2
chr2R	10519900	miR->TF	8mer	392
chr2R	10520074	high-redundant	7mer-m8	8
chr2R	10520349	high-redundant	7mer-m8	1
chr2R	10614937	high-redundant	8mer	22
chr2R	10614938	high-redundant	8mer	49
chr2R	10614986	high-redundant	7mer-a1	2
chr2R	10615105	high-redundant	7mer-a1	312
chr2R	10615643	miR->TF	7mer-a1	8
chr2R	10615812	high-redundant	7mer-m8	2
chr2R	10615815	high-redundant	7mer-m8	2
chr2R	10640696	miR->non-TF	7mer-m8	2
chr2R	10640697	miR->non-TF	7mer-m8	64
chr2R	10640862	miR->non-TF	7mer-a1	2
chr2R	10640863	miR->non-TF	7mer-a1	2
