2024-03-28 09:50:05.941761	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F44e107d1-9e38-4e2b-bd78-63f73c9572a1%2F&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR422PMR/	ENCSR422PMR	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG33213-dmelanogaster/	CG33213	CG33213	Drosophila melanogaster strain CG33213-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG33213	whole organism	FactorBook:ENCSR422PMR,GEO:GSE258321	ChIP-seq on transgenic flies expressing CG33213-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF015VHB/,/files/ENCFF180ZOG/,/files/ENCFF181HIO/,/files/ENCFF339HNS/,/files/ENCFF619GMK/,/files/ENCFF654UWS/,/files/ENCFF383TMT/,/files/ENCFF778RWZ/,/files/ENCFF006QHB/,/files/ENCFF207IYR/,/files/ENCFF664ECK/,/files/ENCFF676GDK/,/files/ENCFF227YRO/,/files/ENCFF557PPC/,/files/ENCFF346IMC/,/files/ENCFF423NZY/,/files/ENCFF490COF/,/files/ENCFF023CJJ/,/files/ENCFF261SCB/,/files/ENCFF946IWJ/,/files/ENCFF837DTD/,/files/ENCFF860FXH/,/files/ENCFF904ZOR/,/files/ENCFF146YBO/,/files/ENCFF812QFD/,/files/ENCFF802WOB/,/files/ENCFF898MPS/,/files/ENCFF608VDV/,/files/ENCFF708JZH/,/files/ENCFF603JPL/,/files/ENCFF007CYJ/,/files/ENCFF116WEJ/,/files/ENCFF575VSF/,/files/ENCFF227NTI/,/files/ENCFF421CQK/,/files/ENCFF856RFV/,/files/ENCFF261SSI/,/files/ENCFF300HTC/,/files/ENCFF707EGF/,/files/ENCFF946QRM/,/files/ENCFF602IWG/,/files/ENCFF466LAE/,/files/ENCFF915KSE/,/files/ENCFF520GII/,/files/ENCFF289XNK/,/files/ENCFF637NLG/,/files/ENCFF181LSG/,/files/ENCFF096YPM/,/files/ENCFF599YFI/,/files/ENCFF227NOC/,/files/ENCFF711IVT/,/files/ENCFF920ZZU/,/files/ENCFF929AEG/		ENCBS083YRU,ENCBS009RIT,ENCBS043NEM	3,2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/8bead49b-a7c9-41c5-b146-f7463fc3ea31/,/replicates/f6fb857d-edeb-4198-817c-f75ed6ea75ac/,/replicates/8b06e384-9494-41ef-a820-3d229c1181f3/				
/experiments/ENCSR485SST/	ENCSR485SST	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Ets97D-dmelanogaster/	Ets97D	Ets97D	Drosophila melanogaster strain Delg-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Ets97D	whole organism	FactorBook:ENCSR485SST,GEO:GSE258935	ChIP-seq on transgenic flies expressing Ets97D-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF319NEI/,/files/ENCFF904XNK/,/files/ENCFF126QIM/,/files/ENCFF062MRZ/,/files/ENCFF973UJN/,/files/ENCFF980IDR/,/files/ENCFF434KMT/,/files/ENCFF596WQO/,/files/ENCFF401JYK/,/files/ENCFF843WJJ/,/files/ENCFF538JKK/,/files/ENCFF449HKZ/,/files/ENCFF441NKO/,/files/ENCFF583JHF/,/files/ENCFF054MWR/,/files/ENCFF638QIJ/,/files/ENCFF400QAP/,/files/ENCFF537SSK/,/files/ENCFF014MLS/,/files/ENCFF638SHX/,/files/ENCFF041GKI/,/files/ENCFF813DUR/,/files/ENCFF620NSV/,/files/ENCFF161FNP/,/files/ENCFF447VPN/,/files/ENCFF607MHR/,/files/ENCFF710GYY/,/files/ENCFF659JFF/,/files/ENCFF110EFF/,/files/ENCFF041VTQ/,/files/ENCFF647ZFH/,/files/ENCFF980NYX/,/files/ENCFF153CPY/,/files/ENCFF333ZTS/,/files/ENCFF999BOZ/,/files/ENCFF009APG/,/files/ENCFF969HRR/,/files/ENCFF874YED/,/files/ENCFF981PGT/,/files/ENCFF243SFD/,/files/ENCFF364OHH/,/files/ENCFF678DRO/,/files/ENCFF926XUP/,/files/ENCFF846XJX/,/files/ENCFF745OEG/,/files/ENCFF562DJP/,/files/ENCFF028CWK/,/files/ENCFF583DQA/,/files/ENCFF683DCM/,/files/ENCFF071ZFJ/,/files/ENCFF067FLF/,/files/ENCFF842LET/,/files/ENCFF717LXK/		ENCBS964VDM,ENCBS880YNL,ENCBS684YFD	2,1,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/e47994dc-d601-44ef-b602-b69d77e7c2cf/,/replicates/7da7715c-2049-4002-804c-9cbbf06b36fa/,/replicates/19dd1243-04b1-44eb-a77e-a0b6224c8547/				
/experiments/ENCSR946EAE/	ENCSR946EAE	ChIP-seq	TF ChIP-seq	whole organisms	/targets/pb-dmelanogaster/	pb	pb	Drosophila melanogaster strain pb-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster pb	whole organism	FactorBook:ENCSR946EAE,GEO:GSE258545	ChIP-seq on transgenic flies expressing pb-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF723MCZ/,/files/ENCFF517QTH/,/files/ENCFF962JZA/,/files/ENCFF210RHS/,/files/ENCFF160WME/,/files/ENCFF153EVH/,/files/ENCFF557TYV/,/files/ENCFF386TNP/,/files/ENCFF385OTR/,/files/ENCFF089FXR/,/files/ENCFF984NEC/,/files/ENCFF247MJL/,/files/ENCFF783ZTY/,/files/ENCFF213VVP/,/files/ENCFF539LYY/,/files/ENCFF857MCR/,/files/ENCFF361QJB/,/files/ENCFF594EXP/,/files/ENCFF271KXQ/,/files/ENCFF926NEN/,/files/ENCFF260FNW/,/files/ENCFF780VII/,/files/ENCFF645WZE/,/files/ENCFF092QLF/,/files/ENCFF390ORD/,/files/ENCFF127GIH/,/files/ENCFF639KRU/,/files/ENCFF062WAS/,/files/ENCFF945KJA/,/files/ENCFF314PFL/,/files/ENCFF987MEG/,/files/ENCFF004GUT/,/files/ENCFF168PWB/,/files/ENCFF863BPX/,/files/ENCFF673GKP/,/files/ENCFF182QDE/,/files/ENCFF288RXN/,/files/ENCFF462SUX/,/files/ENCFF762ERA/,/files/ENCFF777HEL/,/files/ENCFF337GKX/,/files/ENCFF303ADI/,/files/ENCFF578YFZ/,/files/ENCFF518ZDA/,/files/ENCFF419WBS/,/files/ENCFF049WIU/,/files/ENCFF120QRJ/,/files/ENCFF452OIY/,/files/ENCFF980EYI/,/files/ENCFF779FEO/,/files/ENCFF834NQR/,/files/ENCFF643GNF/,/files/ENCFF614QDI/		ENCBS939ITP,ENCBS900MGR,ENCBS435UGZ	3,2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/e9545224-e7ae-44e1-beab-017647465de2/,/replicates/6be13b98-d492-4b13-86e1-71cd634ee1f3/,/replicates/f725f1b5-ef90-43c4-9d3e-7cb69633b675/				
/experiments/ENCSR339IEZ/	ENCSR339IEZ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Pdp1-dmelanogaster/	Pdp1	Pdp1	Drosophila melanogaster strain Pdp1-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Pdp1	whole organism	GEO:GSE257316,FactorBook:ENCSR339IEZ	ChIP-seq on transgenic flies expressing Pdp1-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF303AYX/,/files/ENCFF274OOA/,/files/ENCFF138CDE/,/files/ENCFF824PTU/,/files/ENCFF660XJT/,/files/ENCFF189TFC/,/files/ENCFF773YUU/,/files/ENCFF547PLW/,/files/ENCFF600MWY/,/files/ENCFF773SBV/,/files/ENCFF291QXP/,/files/ENCFF244DKA/,/files/ENCFF009SEG/,/files/ENCFF254SGA/,/files/ENCFF778QLN/,/files/ENCFF690IAM/,/files/ENCFF209PUF/,/files/ENCFF026VNC/,/files/ENCFF406TDX/,/files/ENCFF719BAC/,/files/ENCFF236QAI/,/files/ENCFF555VJW/,/files/ENCFF059VIN/,/files/ENCFF567KHK/,/files/ENCFF508EZS/,/files/ENCFF251MRZ/,/files/ENCFF706LSE/,/files/ENCFF629YGP/,/files/ENCFF867GDY/,/files/ENCFF444IGX/,/files/ENCFF178MJC/,/files/ENCFF204JTY/,/files/ENCFF203YGH/,/files/ENCFF133VHQ/,/files/ENCFF341BNL/,/files/ENCFF901DVC/,/files/ENCFF563IKJ/,/files/ENCFF381DAK/,/files/ENCFF835LYJ/,/files/ENCFF189TQF/,/files/ENCFF643OWS/,/files/ENCFF964HRR/,/files/ENCFF701PQL/,/files/ENCFF286JZN/,/files/ENCFF715SGY/,/files/ENCFF322IVR/,/files/ENCFF597JUD/,/files/ENCFF435UFI/,/files/ENCFF883AFL/,/files/ENCFF056WOD/,/files/ENCFF046FRY/,/files/ENCFF279LCA/,/files/ENCFF891DKM/		ENCBS937XLY,ENCBS017YFW,ENCBS236PYS	1,2,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/e3360191-19b9-4d73-9b67-1cc0ce481844/,/replicates/beb5a699-aa05-4884-bfeb-d1bc706a7b7c/,/replicates/075a9d17-b03b-417f-8a78-2ddae3c4d0c4/				
/experiments/ENCSR140RMO/	ENCSR140RMO	ChIP-seq	TF ChIP-seq	whole organisms	/targets/ab-dmelanogaster/	ab	ab	Drosophila melanogaster strain ab-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster ab	whole organism	FactorBook:ENCSR140RMO,GEO:GSE256912	ChIP-seq on transgenic flies expressing ab-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF704KSP/,/files/ENCFF856USM/,/files/ENCFF592ADH/,/files/ENCFF354CQX/,/files/ENCFF543TIW/,/files/ENCFF092IRO/,/files/ENCFF956EXQ/,/files/ENCFF918NDM/,/files/ENCFF851WNB/,/files/ENCFF200JOO/,/files/ENCFF976YOD/,/files/ENCFF348IAA/,/files/ENCFF989CUU/,/files/ENCFF940EIU/,/files/ENCFF706YSA/,/files/ENCFF847CDJ/,/files/ENCFF960DBP/,/files/ENCFF536HWZ/,/files/ENCFF798CIM/,/files/ENCFF207VJJ/,/files/ENCFF486KZG/,/files/ENCFF583VGX/,/files/ENCFF542HCX/,/files/ENCFF561WCB/,/files/ENCFF746BQA/,/files/ENCFF843QCJ/,/files/ENCFF993LGH/,/files/ENCFF838LKP/,/files/ENCFF692MDZ/,/files/ENCFF112NCU/,/files/ENCFF312QAK/,/files/ENCFF828LMA/,/files/ENCFF120CMG/,/files/ENCFF421FGP/,/files/ENCFF704PBI/,/files/ENCFF902SFQ/,/files/ENCFF188KJJ/,/files/ENCFF045EMF/,/files/ENCFF435OWQ/,/files/ENCFF480LXX/		ENCBS934SMH,ENCBS624IGX	1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/46575ce7-4b97-4590-b9a2-6faf7d1412c9/,/replicates/1b448c21-e249-408e-8ad4-1d1a941db174/				
/experiments/ENCSR860FUA/	ENCSR860FUA	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG4854-dmelanogaster/	CG4854	CG4854	Drosophila melanogaster strain CG4854-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4854	whole organism	GEO:GSE257677,FactorBook:ENCSR860FUA	ChIP-seq on transgenic flies expressing CG4854-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF002YND/,/files/ENCFF073ISE/,/files/ENCFF924KEI/,/files/ENCFF226VMU/,/files/ENCFF097JOL/,/files/ENCFF746FEQ/,/files/ENCFF398PAF/,/files/ENCFF723DRN/,/files/ENCFF563OMW/,/files/ENCFF011ZNJ/,/files/ENCFF796FTM/,/files/ENCFF595WAV/,/files/ENCFF262RFR/,/files/ENCFF838FRH/,/files/ENCFF948FTK/,/files/ENCFF125AKX/,/files/ENCFF572PQZ/,/files/ENCFF444TGT/,/files/ENCFF085VJU/,/files/ENCFF868VPP/,/files/ENCFF903XDH/,/files/ENCFF993JSG/,/files/ENCFF425PQV/,/files/ENCFF686JDN/,/files/ENCFF423HUD/,/files/ENCFF728NAZ/,/files/ENCFF207FLP/,/files/ENCFF819JPX/,/files/ENCFF583RNV/,/files/ENCFF087LRP/,/files/ENCFF587CPC/,/files/ENCFF847TOV/,/files/ENCFF454CVD/,/files/ENCFF829AUO/,/files/ENCFF937THI/,/files/ENCFF740XPT/,/files/ENCFF383FUN/,/files/ENCFF296HBU/,/files/ENCFF293TVY/,/files/ENCFF621WNP/,/files/ENCFF227MGN/,/files/ENCFF967JHM/,/files/ENCFF959RHI/,/files/ENCFF879OKY/,/files/ENCFF234SNH/,/files/ENCFF499LTS/,/files/ENCFF069KFW/,/files/ENCFF472LOZ/,/files/ENCFF122MXM/,/files/ENCFF818QWP/,/files/ENCFF517PWA/,/files/ENCFF357KAA/,/files/ENCFF203TAH/,/files/ENCFF202XTC/,/files/ENCFF525QYZ/,/files/ENCFF024ACT/,/files/ENCFF244UYM/,/files/ENCFF607RPU/,/files/ENCFF121DOC/,/files/ENCFF122WGE/,/files/ENCFF658ICX/,/files/ENCFF537NSX/,/files/ENCFF691YWL/,/files/ENCFF556IWE/,/files/ENCFF072PWT/,/files/ENCFF066VTU/,/files/ENCFF681SJY/,/files/ENCFF008AYK/,/files/ENCFF108QNA/,/files/ENCFF976IIZ/,/files/ENCFF030BCW/,/files/ENCFF399PRJ/,/files/ENCFF904JNR/,/files/ENCFF161LXP/,/files/ENCFF580AQI/,/files/ENCFF010BJY/,/files/ENCFF982THY/,/files/ENCFF064AOY/,/files/ENCFF749YAC/,/files/ENCFF910NSS/		ENCBS977JAU,ENCBS368OQQ	3,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/bb652b31-2de0-4da7-b37d-02523bada71f/,/replicates/8279257b-b4a9-4506-aa8d-186a0517763c/				
/experiments/ENCSR741KZZ/	ENCSR741KZZ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/ftz-f1-dmelanogaster/	ftz-f1	ftz-f1	Drosophila melanogaster strain ftz-f1-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster ftz-f1	whole organism	GEO:GSE258242,FactorBook:ENCSR741KZZ	ChIP-seq on transgenic flies expressing ftz-f1-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF006MPW/,/files/ENCFF749IMX/,/files/ENCFF263CSN/,/files/ENCFF918VWQ/,/files/ENCFF406RJP/,/files/ENCFF903AQT/,/files/ENCFF334FJH/,/files/ENCFF282VZL/,/files/ENCFF751FHL/,/files/ENCFF309WTE/,/files/ENCFF882WBT/,/files/ENCFF188FAL/,/files/ENCFF772YJV/,/files/ENCFF406UBM/,/files/ENCFF116MQJ/,/files/ENCFF105DVA/,/files/ENCFF693XDC/,/files/ENCFF418SKA/,/files/ENCFF793QMF/,/files/ENCFF826JGB/,/files/ENCFF439XGI/,/files/ENCFF203GXE/,/files/ENCFF751TQT/,/files/ENCFF250VOF/,/files/ENCFF244XCB/,/files/ENCFF070IRU/,/files/ENCFF583SGY/,/files/ENCFF020IFV/,/files/ENCFF341VQQ/,/files/ENCFF654PGK/,/files/ENCFF774BOO/,/files/ENCFF112EQT/,/files/ENCFF284TJC/,/files/ENCFF054VYL/,/files/ENCFF883GKW/,/files/ENCFF186CBH/,/files/ENCFF322GDG/,/files/ENCFF727AXM/,/files/ENCFF921AAI/,/files/ENCFF985SOM/,/files/ENCFF935MTW/		ENCBS241YWP,ENCBS313WAD	4,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/89d2dee3-0143-446f-8597-26349a0bcb90/,/replicates/dec40c43-2a93-4372-841c-4f048cf49a0c/				
/experiments/ENCSR373BIM/	ENCSR373BIM	ChIP-seq	TF ChIP-seq	whole organisms	/targets/shn-dmelanogaster/	shn	shn	Drosophila melanogaster strain shn-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster shn	whole organism	GEO:GSE257506,FactorBook:ENCSR373BIM	ChIP-seq on transgenic flies expressing shn-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF314TWG/,/files/ENCFF814EMM/,/files/ENCFF107IIN/,/files/ENCFF522PJM/,/files/ENCFF335NXJ/,/files/ENCFF564YXS/,/files/ENCFF354KWE/,/files/ENCFF616JBU/,/files/ENCFF888AIX/,/files/ENCFF272OJY/,/files/ENCFF770SNR/,/files/ENCFF991ULQ/,/files/ENCFF363EWX/,/files/ENCFF547VJZ/,/files/ENCFF279VWX/,/files/ENCFF064ZJM/,/files/ENCFF221VVT/,/files/ENCFF652BKW/,/files/ENCFF168RPF/,/files/ENCFF127YDO/,/files/ENCFF414LRU/,/files/ENCFF967PPU/,/files/ENCFF899WTG/,/files/ENCFF186SJN/,/files/ENCFF994VDS/,/files/ENCFF529EFK/,/files/ENCFF861WCS/,/files/ENCFF776XJD/,/files/ENCFF683BXH/,/files/ENCFF334XCG/,/files/ENCFF896MZU/,/files/ENCFF434EJN/,/files/ENCFF058UTD/,/files/ENCFF518HPS/,/files/ENCFF115LVJ/,/files/ENCFF079BYH/,/files/ENCFF156FIO/,/files/ENCFF110JCH/,/files/ENCFF599OKM/,/files/ENCFF723IAW/,/files/ENCFF616KWY/,/files/ENCFF443SDB/,/files/ENCFF936CGL/,/files/ENCFF538NYM/,/files/ENCFF270WUF/,/files/ENCFF472GPV/,/files/ENCFF372ICK/,/files/ENCFF151RLX/,/files/ENCFF801CSI/,/files/ENCFF914KFA/,/files/ENCFF702TDU/,/files/ENCFF177QKL/,/files/ENCFF838MFW/		ENCBS981ILX,ENCBS321YDK,ENCBS052RJF	2,1,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/da381d5f-890b-496f-8fdb-aa9e67e8ed36/,/replicates/19c6e5f9-d9e3-4977-9d8c-027037e05bbb/,/replicates/a012cfd3-0873-43d3-98aa-0c0526314ca9/				
/experiments/ENCSR325UBZ/	ENCSR325UBZ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Su(H)-dmelanogaster/	Su(H)	Su(H)	Drosophila melanogaster strain Su(H)-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Su(H)	whole organism	GEO:GSE257046,FactorBook:ENCSR325UBZ	ChIP-seq on transgenic flies expressing Su(H)-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF496MCN/,/files/ENCFF120SFB/,/files/ENCFF496CEF/,/files/ENCFF588VYN/,/files/ENCFF267EQS/,/files/ENCFF061NSI/,/files/ENCFF584WJN/,/files/ENCFF874QYX/,/files/ENCFF844MZW/,/files/ENCFF751IME/,/files/ENCFF250ILG/,/files/ENCFF761LVA/,/files/ENCFF978WHX/,/files/ENCFF836KCM/,/files/ENCFF147NKP/,/files/ENCFF193FQR/,/files/ENCFF025RCN/,/files/ENCFF304ZMU/,/files/ENCFF103ANJ/,/files/ENCFF939DON/,/files/ENCFF507MGZ/,/files/ENCFF139HTZ/,/files/ENCFF174LCQ/,/files/ENCFF644MMI/,/files/ENCFF278NIP/,/files/ENCFF419URF/,/files/ENCFF015CBT/,/files/ENCFF876ZAH/,/files/ENCFF517DOT/,/files/ENCFF963FQO/,/files/ENCFF277BRP/,/files/ENCFF113LED/,/files/ENCFF211LHE/,/files/ENCFF310CEL/,/files/ENCFF213FDN/,/files/ENCFF384VVJ/,/files/ENCFF638MQD/,/files/ENCFF313FOC/,/files/ENCFF997VYY/,/files/ENCFF050SDQ/,/files/ENCFF911BTW/,/files/ENCFF196UCE/,/files/ENCFF186XTJ/,/files/ENCFF782ASB/,/files/ENCFF648OOE/,/files/ENCFF811YPF/,/files/ENCFF559RYV/,/files/ENCFF672EJH/,/files/ENCFF063BYL/,/files/ENCFF038ICQ/,/files/ENCFF606TLV/,/files/ENCFF773TZB/,/files/ENCFF055MKU/		ENCBS824YIG,ENCBS702FHJ,ENCBS033FMR	1,3,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/8d4ef421-5652-44cb-a658-0695047ed0ff/,/replicates/17bb22e6-9751-412d-ae34-6a9d82060af9/,/replicates/f77d8bc4-0b3b-4dbc-b2cf-a12afb2dc3de/				
/experiments/ENCSR110QRS/	ENCSR110QRS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Dip3-dmelanogaster/	Dip3	Dlip3	Drosophila melanogaster strain Dip3-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Dlip3	whole organism	GEO:GSE256612,FactorBook:ENCSR110QRS	ChIP-seq on transgenic flies expressing Dip3-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF441OGL/,/files/ENCFF844VJU/,/files/ENCFF749YYW/,/files/ENCFF960VNZ/,/files/ENCFF546UZC/,/files/ENCFF941UFQ/,/files/ENCFF364DYS/,/files/ENCFF724QKA/,/files/ENCFF925MPQ/,/files/ENCFF338FXO/,/files/ENCFF243JVV/,/files/ENCFF804BAC/,/files/ENCFF097GMQ/,/files/ENCFF765MBM/,/files/ENCFF297BID/,/files/ENCFF981NTH/,/files/ENCFF511DXA/,/files/ENCFF941YCE/,/files/ENCFF616PCJ/,/files/ENCFF366DGJ/,/files/ENCFF565ICO/,/files/ENCFF369TIY/,/files/ENCFF472YHO/,/files/ENCFF869NAD/,/files/ENCFF792RKQ/,/files/ENCFF890NYY/,/files/ENCFF952LPO/,/files/ENCFF935FRR/,/files/ENCFF450MRP/,/files/ENCFF270ASL/,/files/ENCFF980IUJ/,/files/ENCFF226FAU/,/files/ENCFF871UTX/,/files/ENCFF135EZT/,/files/ENCFF422VMS/,/files/ENCFF979VRD/,/files/ENCFF697WUN/,/files/ENCFF281HMJ/,/files/ENCFF189NLD/,/files/ENCFF709QHZ/,/files/ENCFF478KNK/,/files/ENCFF553PIH/,/files/ENCFF809WDU/,/files/ENCFF755EGX/,/files/ENCFF341ZCX/,/files/ENCFF013XSU/,/files/ENCFF478ZXJ/,/files/ENCFF365BZI/,/files/ENCFF359MOA/,/files/ENCFF839GTE/,/files/ENCFF868POH/,/files/ENCFF377VXM/,/files/ENCFF727QOS/		ENCBS057HVB,ENCBS497HZU,ENCBS259HGP	3,1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/34fdcafa-2ef3-403b-bf15-c1dc9285e466/,/replicates/b1173520-365c-4548-9f45-2ffa25011b88/,/replicates/b5abcd3d-3635-45e8-a898-37958f52f2d1/				
/experiments/ENCSR672KPS/	ENCSR672KPS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Max-dmelanogaster/	Max	Max	Drosophila melanogaster strain Max-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Max	whole organism	GEO:GSE258866,FactorBook:ENCSR672KPS	ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF833RVK/,/files/ENCFF500WIE/,/files/ENCFF267XHU/,/files/ENCFF865ZJX/,/files/ENCFF977GUA/,/files/ENCFF089JCK/,/files/ENCFF694ZFX/,/files/ENCFF080BZL/,/files/ENCFF006SYJ/,/files/ENCFF221EBS/,/files/ENCFF867FQL/,/files/ENCFF074MBH/,/files/ENCFF896POP/,/files/ENCFF023RAV/,/files/ENCFF236JLT/,/files/ENCFF151YQC/,/files/ENCFF743GCA/,/files/ENCFF632QVF/,/files/ENCFF471WOI/,/files/ENCFF903UXA/,/files/ENCFF974NLU/,/files/ENCFF660AIJ/,/files/ENCFF880VCN/,/files/ENCFF454TKF/,/files/ENCFF929DXU/,/files/ENCFF642KYB/,/files/ENCFF898FOS/,/files/ENCFF073JYN/,/files/ENCFF653ILL/,/files/ENCFF201FPG/,/files/ENCFF828TCG/,/files/ENCFF103QSL/,/files/ENCFF341RBN/,/files/ENCFF747TVC/,/files/ENCFF168BOO/,/files/ENCFF522VMS/,/files/ENCFF078QET/,/files/ENCFF267NWQ/,/files/ENCFF493YIT/,/files/ENCFF629XNY/		ENCBS463JGF,ENCBS402KUP	3,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/34ce6805-b02c-44a8-a12d-a2326e335249/,/replicates/d63182d2-0e34-49c4-9013-f299d669b4ce/				
/experiments/ENCSR125NWX/	ENCSR125NWX	ChIP-seq	TF ChIP-seq	whole organisms	/targets/nmo-dmelanogaster/	nmo	nmo	Drosophila melanogaster strain nmo-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster nmo	whole organism	GEO:GSE256742,FactorBook:ENCSR125NWX	ChIP-seq on transgenic flies expressing nmo-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF494ELT/,/files/ENCFF660SOE/,/files/ENCFF902BIB/,/files/ENCFF714JHH/,/files/ENCFF324NAW/,/files/ENCFF736SQF/,/files/ENCFF951TAZ/,/files/ENCFF323HEI/,/files/ENCFF827AYS/,/files/ENCFF406WWA/,/files/ENCFF584XNZ/,/files/ENCFF191YYT/,/files/ENCFF168FZL/,/files/ENCFF821WUP/,/files/ENCFF447DYC/,/files/ENCFF940SAA/,/files/ENCFF101QSU/,/files/ENCFF344VVV/,/files/ENCFF063ZDZ/,/files/ENCFF893BVN/,/files/ENCFF621ZFI/		ENCBS088RUU,ENCBS489RWC	3,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/f60c8f78-8232-4168-994c-4f58a2cbeeeb/,/replicates/1a9a44a6-22b8-4d77-9f90-bcf3c3cb51f7/				
